sis_habilitado,fecha_cobro,fecha_mora,numero_cuota,valor_cuota,valor_pagado_cuota,valor_tasa_administrativa,valor_impuesto,abono_capital,esta_pagado,esta_mora,id_historico_plan_contrato,dispositivo,rastreo,dispositivo_esta_pagado,rastreo_esta_pagado
A,2024-12-04,2024-12-14,34,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2025-01-04,2025-01-14,35,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2025-02-04,2025-02-14,36,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2025-03-04,2025-03-14,37,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2025-04-04,2025-04-14,38,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2025-05-04,2025-05-14,39,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2025-06-04,2025-06-14,40,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2025-07-04,2025-07-14,41,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2025-08-04,2025-08-14,42,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2025-09-04,2025-09-14,43,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2025-10-04,2025-10-14,44,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2025-11-04,2025-11-14,45,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2025-12-04,2025-12-14,46,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2026-01-04,2026-01-14,47,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2026-02-04,2026-02-14,48,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2026-03-04,2026-03-14,49,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2026-04-04,2026-04-14,50,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2026-05-04,2026-05-14,51,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2026-06-04,2026-06-14,52,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2026-07-04,2026-07-14,53,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2026-08-04,2026-08-14,54,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2026-09-04,2026-09-14,55,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2026-10-04,2026-10-14,56,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2026-11-04,2026-11-14,57,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2026-12-04,2026-12-14,58,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2027-01-04,2027-01-14,59,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2027-02-04,2027-02-14,60,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2027-03-04,2027-03-14,61,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2027-04-04,2027-04-14,62,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2027-05-04,2027-05-14,63,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2027-06-04,2027-06-14,64,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2027-07-04,2027-07-14,65,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2027-08-04,2027-08-14,66,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2027-09-04,2027-09-14,67,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2027-10-04,2027-10-14,68,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2027-11-04,2027-11-14,69,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2027-12-04,2027-12-14,70,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2028-01-04,2028-01-14,71,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2028-02-04,2028-02-14,72,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2028-03-04,2028-03-14,73,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2028-04-04,2028-04-14,74,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2028-05-04,2028-05-14,75,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2028-06-04,2028-06-14,76,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2028-07-04,2028-07-14,77,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2028-08-04,2028-08-14,78,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2028-09-04,2028-09-14,79,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2028-10-04,2028-10-14,80,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2028-11-04,2028-11-14,81,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2028-12-04,2028-12-14,82,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2029-01-04,2029-01-14,83,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2029-02-04,2029-02-14,84,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2022-01-26,2022-02-05,1,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2022-02-26,2022-03-08,2,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2022-03-26,2022-04-05,3,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2022-04-26,2022-05-06,4,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2022-05-26,2022-06-05,5,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2022-06-26,2022-07-06,6,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2022-07-26,2022-08-05,7,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2022-08-26,2022-09-05,8,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2022-09-26,2022-10-06,9,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2022-10-26,2022-11-05,10,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2022-11-26,2022-12-06,11,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2022-12-26,2023-01-05,12,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2023-01-26,2023-02-05,13,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2023-02-26,2023-03-08,14,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2023-03-26,2023-04-05,15,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2023-04-26,2023-05-06,16,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2023-05-26,2023-06-05,17,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2023-06-26,2023-07-06,18,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2023-07-26,2023-08-05,19,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2023-08-26,2023-09-05,20,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2023-09-26,2023-10-06,21,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2023-10-26,2023-11-05,22,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2023-11-26,2023-12-06,23,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2023-12-26,2024-01-05,24,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2024-01-26,2024-02-05,25,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2024-02-26,2024-03-07,26,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2024-03-26,2024-04-05,27,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2024-04-26,2024-05-06,28,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2024-05-26,2024-06-05,29,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2024-06-26,2024-07-06,30,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2024-07-26,2024-08-05,31,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2024-08-26,2024-09-05,32,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2024-09-26,2024-10-06,33,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2024-10-26,2024-11-05,34,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2024-11-26,2024-12-06,35,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2024-12-26,2025-01-05,36,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2025-01-26,2025-02-05,37,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2025-02-26,2025-03-08,38,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2025-03-26,2025-04-05,39,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2025-04-26,2025-05-06,40,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2025-05-26,2025-06-05,41,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2025-06-26,2025-07-06,42,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2025-07-26,2025-08-05,43,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2025-08-26,2025-09-05,44,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2025-09-26,2025-10-06,45,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2025-10-26,2025-11-05,46,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2025-11-26,2025-12-06,47,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2025-12-26,2026-01-05,48,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2026-01-26,2026-02-05,49,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2026-02-26,2026-03-08,50,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2026-03-26,2026-04-05,51,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2026-04-26,2026-05-06,52,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2026-05-26,2026-06-05,53,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2026-06-26,2026-07-06,54,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2026-07-26,2026-08-05,55,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2026-08-26,2026-09-05,56,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2026-09-26,2026-10-06,57,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2026-10-26,2026-11-05,58,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2026-11-26,2026-12-06,59,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2026-12-26,2027-01-05,60,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2027-01-26,2027-02-05,61,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2027-02-26,2027-03-08,62,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2027-03-26,2027-04-05,63,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2027-04-26,2027-05-06,64,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2027-05-26,2027-06-05,65,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2027-06-26,2027-07-06,66,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2027-07-26,2027-08-05,67,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2027-08-26,2027-09-05,68,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2027-09-26,2027-10-06,69,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2027-10-26,2027-11-05,70,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2027-11-26,2027-12-06,71,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2027-12-26,2028-01-05,72,125.00,0.00,37.20,4.46,83.33,N,N,12,0.00,0.00,N,N
A,2022-02-16,2022-02-26,1,115.00,115.00,17.64,2.12,95.24,S,N,14,0.00,0.00,N,N
A,2022-03-16,2022-03-26,2,115.00,115.00,17.64,2.12,95.24,S,N,14,0.00,0.00,N,N
A,2022-04-16,2022-04-26,3,115.00,115.00,17.64,2.12,95.24,S,N,14,0.00,0.00,N,N
A,2022-05-16,2022-05-26,4,115.00,115.00,17.64,2.12,95.24,S,N,14,0.00,0.00,N,N
A,2022-06-16,2022-06-26,5,115.00,115.00,17.64,2.12,95.24,S,N,14,0.00,0.00,N,N
A,2022-07-16,2022-07-26,6,115.00,115.00,17.64,2.12,95.24,S,N,14,0.00,0.00,N,N
A,2022-08-16,2022-08-26,7,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2022-09-16,2022-09-26,8,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2022-10-16,2022-10-26,9,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2022-11-16,2022-11-26,10,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2022-12-16,2022-12-26,11,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2023-01-16,2023-01-26,12,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2023-02-16,2023-02-26,13,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2023-03-16,2023-03-26,14,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2023-04-16,2023-04-26,15,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2023-05-16,2023-05-26,16,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2023-06-16,2023-06-26,17,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2023-07-16,2023-07-26,18,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2023-08-16,2023-08-26,19,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2023-09-16,2023-09-26,20,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2023-10-16,2023-10-26,21,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2023-11-16,2023-11-26,22,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2023-12-16,2023-12-26,23,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2024-01-16,2024-01-26,24,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2024-02-16,2024-02-26,25,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2024-03-16,2024-03-26,26,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2024-04-16,2024-04-26,27,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2024-05-16,2024-05-26,28,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2024-06-16,2024-06-26,29,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2024-07-16,2024-07-26,30,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2024-08-16,2024-08-26,31,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2024-09-16,2024-09-26,32,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2024-10-16,2024-10-26,33,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2024-11-16,2024-11-26,34,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2024-12-16,2024-12-26,35,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2025-01-16,2025-01-26,36,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2025-02-16,2025-02-26,37,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2025-03-16,2025-03-26,38,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2025-04-16,2025-04-26,39,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2025-05-16,2025-05-26,40,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2025-06-16,2025-06-26,41,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2025-07-16,2025-07-26,42,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2025-08-16,2025-08-26,43,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2025-09-16,2025-09-26,44,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2025-10-16,2025-10-26,45,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2025-11-16,2025-11-26,46,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2025-12-16,2025-12-26,47,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2026-01-16,2026-01-26,48,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2026-02-16,2026-02-26,49,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2026-03-16,2026-03-26,50,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2026-04-16,2026-04-26,51,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2026-05-16,2026-05-26,52,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2026-06-16,2026-06-26,53,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2026-07-16,2026-07-26,54,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2026-08-16,2026-08-26,55,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2026-09-16,2026-09-26,56,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2026-10-16,2026-10-26,57,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2026-11-16,2026-11-26,58,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2026-12-16,2026-12-26,59,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2027-01-16,2027-01-26,60,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2027-02-16,2027-02-26,61,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2027-03-16,2027-03-26,62,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2027-04-16,2027-04-26,63,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2027-05-16,2027-05-26,64,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2027-06-16,2027-06-26,65,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2027-07-16,2027-07-26,66,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2027-08-16,2027-08-26,67,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2027-09-16,2027-09-26,68,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2027-10-16,2027-10-26,69,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2027-11-16,2027-11-26,70,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2027-12-16,2027-12-26,71,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2028-01-16,2028-01-26,72,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2028-02-16,2028-02-26,73,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2028-03-16,2028-03-26,74,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2028-04-16,2028-04-26,75,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2028-05-16,2028-05-26,76,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2028-06-16,2028-06-26,77,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2028-07-16,2028-07-26,78,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2028-08-16,2028-08-26,79,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2028-09-16,2028-09-26,80,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2028-10-16,2028-10-26,81,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2028-11-16,2028-11-26,82,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2028-12-16,2028-12-26,83,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2029-01-16,2029-01-26,84,115.00,0.00,17.64,2.12,95.24,N,N,14,0.00,0.00,N,N
A,2022-02-17,2022-02-27,1,123.00,123.00,35.42,4.25,83.33,S,N,15,0.00,0.00,N,N
A,2022-03-17,2022-03-27,2,123.00,123.00,35.42,4.25,83.33,S,N,15,0.00,0.00,N,N
A,2022-04-17,2022-04-27,3,123.00,123.00,35.42,4.25,83.33,S,N,15,0.00,0.00,N,N
A,2022-05-17,2022-05-27,4,123.00,123.00,35.42,4.25,83.33,S,N,15,0.00,0.00,N,N
A,2022-06-17,2022-06-27,5,123.00,123.00,35.42,4.25,83.33,S,N,15,0.00,0.00,N,N
A,2022-07-17,2022-07-27,6,123.00,0.00,35.42,4.25,83.33,N,N,15,0.00,0.00,N,N
A,2022-08-17,2022-08-27,7,123.00,0.00,35.42,4.25,83.33,N,N,15,0.00,0.00,N,N
A,2022-09-17,2022-09-27,8,123.00,0.00,35.42,4.25,83.33,N,N,15,0.00,0.00,N,N
A,2022-10-17,2022-10-27,9,123.00,0.00,35.42,4.25,83.33,N,N,15,0.00,0.00,N,N
A,2022-11-17,2022-11-27,10,123.00,0.00,35.42,4.25,83.33,N,N,15,0.00,0.00,N,N
A,2022-12-17,2022-12-27,11,123.00,0.00,35.42,4.25,83.33,N,N,15,0.00,0.00,N,N
A,2023-01-17,2023-01-27,12,123.00,0.00,35.42,4.25,83.33,N,N,15,0.00,0.00,N,N
A,2023-02-17,2023-02-27,13,123.00,0.00,35.42,4.25,83.33,N,N,15,0.00,0.00,N,N
A,2023-03-17,2023-03-27,14,123.00,0.00,35.42,4.25,83.33,N,N,15,0.00,0.00,N,N
A,2023-04-17,2023-04-27,15,123.00,0.00,35.42,4.25,83.33,N,N,15,0.00,0.00,N,N
A,2023-05-17,2023-05-27,16,123.00,0.00,35.42,4.25,83.33,N,N,15,0.00,0.00,N,N
A,2023-06-17,2023-06-27,17,123.00,0.00,35.42,4.25,83.33,N,N,15,0.00,0.00,N,N
A,2023-07-17,2023-07-27,18,123.00,0.00,35.42,4.25,83.33,N,N,15,0.00,0.00,N,N
A,2023-08-17,2023-08-27,19,123.00,0.00,35.42,4.25,83.33,N,N,15,0.00,0.00,N,N
A,2023-09-17,2023-09-27,20,123.00,0.00,35.42,4.25,83.33,N,N,15,0.00,0.00,N,N
A,2023-10-17,2023-10-27,21,123.00,0.00,35.42,4.25,83.33,N,N,15,0.00,0.00,N,N
A,2023-11-17,2023-11-27,22,123.00,0.00,35.42,4.25,83.33,N,N,15,0.00,0.00,N,N
A,2023-12-17,2023-12-27,23,123.00,0.00,35.42,4.25,83.33,N,N,15,0.00,0.00,N,N
A,2024-01-17,2024-01-27,24,123.00,0.00,35.42,4.25,83.33,N,N,15,0.00,0.00,N,N
A,2024-02-17,2024-02-27,25,123.00,0.00,35.42,4.25,83.33,N,N,15,0.00,0.00,N,N
A,2024-03-17,2024-03-27,26,123.00,0.00,35.42,4.25,83.33,N,N,15,0.00,0.00,N,N
A,2024-04-17,2024-04-27,27,123.00,0.00,35.42,4.25,83.33,N,N,15,0.00,0.00,N,N
A,2024-05-17,2024-05-27,28,123.00,0.00,35.42,4.25,83.33,N,N,15,0.00,0.00,N,N
A,2024-06-17,2024-06-27,29,123.00,0.00,35.42,4.25,83.33,N,N,15,0.00,0.00,N,N
A,2024-07-17,2024-07-27,30,123.00,0.00,35.42,4.25,83.33,N,N,15,0.00,0.00,N,N
A,2024-08-17,2024-08-27,31,123.00,0.00,35.42,4.25,83.33,N,N,15,0.00,0.00,N,N
A,2024-09-17,2024-09-27,32,123.00,0.00,35.42,4.25,83.33,N,N,15,0.00,0.00,N,N
A,2024-10-17,2024-10-27,33,123.00,0.00,35.42,4.25,83.33,N,N,15,0.00,0.00,N,N
A,2024-11-17,2024-11-27,34,123.00,0.00,35.42,4.25,83.33,N,N,15,0.00,0.00,N,N
A,2024-12-17,2024-12-27,35,123.00,0.00,35.42,4.25,83.33,N,N,15,0.00,0.00,N,N
A,2025-01-17,2025-01-27,36,123.00,0.00,35.42,4.25,83.33,N,N,15,0.00,0.00,N,N
A,2022-03-04,2022-03-14,1,107.00,107.00,31.76,3.81,71.43,S,N,16,0.00,0.00,N,N
A,2022-04-04,2022-04-14,2,107.00,107.00,31.76,3.81,71.43,S,N,16,0.00,0.00,N,N
A,2022-05-04,2022-05-14,3,107.00,107.00,31.76,3.81,71.43,S,N,16,0.00,0.00,N,N
A,2022-06-04,2022-06-14,4,107.00,107.00,31.76,3.81,71.43,S,N,16,0.00,0.00,N,N
